hr,workingday,yr,dteday,atemp,season,weathersit,weekday,hum,mnth,windspeed,holiday,registered
10,1,0,341,0.2273,4,1,4,0.52,12,0.38603502997531447,0,109
11,1,0,341,0.2727,4,1,4,0.52,12,0.298224991183731,0,100
12,1,0,341,0.2576,4,1,4,0.52,12,0.38603502997531447,0,148
13,1,0,341,0.2727,4,1,4,0.49,12,0.42106500528976143,0,115
14,1,0,341,0.303,4,1,4,0.45,12,0.298224991183731,0,121
15,1,0,341,0.3333,4,1,4,0.45,12,0.15786998942047725,0,98
16,1,0,341,0.3182,4,1,4,0.45,12,0.22804749030210414,0,201
17,1,0,341,0.3182,4,1,4,0.49,12,0.12284001410603033,0,321
18,1,0,341,0.2727,4,1,4,0.52,12,0.2631950158692841,0,306
19,1,0,341,0.2727,4,1,4,0.56,12,0.12284001410603033,0,220
20,1,0,341,0.2727,4,1,4,0.6,12,0.12284001410603033,0,170
21,1,0,341,0.303,4,1,4,0.61,12,0.10532502644880687,0,135
22,1,0,341,0.2727,4,1,4,0.65,12,0.15786998942047725,0,84
23,1,0,341,0.2576,4,1,4,0.7,12,0.12284001410603033,0,58
0,1,0,342,0.2879,4,1,5,0.65,12,0.0,0,26
1,1,0,342,0.2879,4,1,5,0.65,12,0.0,0,12
2,1,0,342,0.2879,4,1,5,0.7,12,0.0,0,10
3,1,0,342,0.2727,4,1,5,0.8,12,0.0,0,5
4,1,0,342,0.2727,4,1,5,0.8,12,0.0,0,1
5,1,0,342,0.2727,4,1,5,0.8,12,0.0,0,20
6,1,0,342,0.2576,4,1,5,0.8,12,0.10532502644880687,0,62
7,1,0,342,0.2576,4,1,5,0.75,12,0.10532502644880687,0,195
8,1,0,342,0.2879,4,1,5,0.81,12,0.0,0,378
9,1,0,342,0.2879,4,1,5,0.81,12,0.10532502644880687,0,256
10,1,0,342,0.303,4,2,5,0.7,12,0.19301751498765723,0,115
11,1,0,342,0.303,4,1,5,0.7,12,0.298224991183731,0,121
12,1,0,342,0.3333,4,1,5,0.57,12,0.3508875044081345,0,146
13,1,0,342,0.3939,4,1,5,0.5,12,0.22804749030210414,0,141
14,1,0,342,0.3939,4,1,5,0.46,12,0.33337251675091106,0,163
15,1,0,342,0.3939,4,1,5,0.46,12,0.33337251675091106,0,160
16,1,0,342,0.3485,4,1,5,0.62,12,0.15786998942047725,0,226
17,1,0,342,0.3485,4,1,5,0.66,12,0.12284001410603033,0,352
18,1,0,342,0.3636,4,1,5,0.61,12,0.0,0,308
19,1,0,342,0.3636,4,1,5,0.61,12,0.0,0,189
20,1,0,342,0.3333,4,1,5,0.81,12,0.0,0,140
21,1,0,342,0.3333,4,1,5,0.75,12,0.0,0,131
22,1,0,342,0.3182,4,1,5,0.87,12,0.0,0,114
23,1,0,342,0.3182,4,1,5,0.81,12,0.0,0,88
0,0,0,343,0.2727,4,2,6,0.81,12,0.12284001410603033,0,66
1,0,0,343,0.2576,4,2,6,0.7,12,0.19301751498765723,0,55
2,0,0,343,0.303,4,2,6,0.61,12,0.10532502644880687,0,48
3,0,0,343,0.303,4,2,6,0.61,12,0.10532502644880687,0,20
4,0,0,343,0.2727,4,2,6,0.65,12,0.12284001410603033,0,3
5,0,0,343,0.2576,4,1,6,0.6,12,0.19301751498765723,0,6
6,0,0,343,0.2576,4,1,6,0.65,12,0.12284001410603033,0,10
7,0,0,343,0.2273,4,1,6,0.65,12,0.22804749030210414,0,11
8,0,0,343,0.2727,4,1,6,0.65,12,0.15786998942047725,0,68
9,0,0,343,0.2576,4,1,6,0.61,12,0.33337251675091106,0,134
10,0,0,343,0.303,4,1,6,0.57,12,0.298224991183731,0,161
11,0,0,343,0.2879,4,1,6,0.53,12,0.49124250617138826,0,192
12,0,0,343,0.2879,4,1,6,0.45,12,0.49124250617138826,0,235
13,0,0,343,0.303,4,1,6,0.34,12,0.49124250617138826,0,239
14,0,0,343,0.303,4,1,6,0.31,12,0.38603502997531447,0,242
15,0,0,343,0.303,4,1,6,0.34,12,0.42106500528976143,0,239
16,0,0,343,0.2879,4,1,6,0.31,12,0.45621253085694136,0,183
17,0,0,343,0.2576,4,1,6,0.36,12,0.38603502997531447,0,151
18,0,0,343,0.2576,4,1,6,0.38,12,0.2631950158692841,0,144
19,0,0,343,0.2424,4,1,6,0.38,12,0.33337251675091106,0,139
20,0,0,343,0.2273,4,1,6,0.35,12,0.2631950158692841,0,114
21,0,0,343,0.2121,4,1,6,0.44,12,0.2631950158692841,0,79
22,0,0,343,0.2273,4,1,6,0.41,12,0.15786998942047725,0,88
23,0,0,343,0.2121,4,1,6,0.47,12,0.19301751498765723,0,61
0,0,0,344,0.19699999999999998,4,1,0,0.51,12,0.2631950158692841,0,69
1,0,0,344,0.1515,4,1,0,0.59,12,0.2631950158692841,0,54
2,0,0,344,0.1667,4,1,0,0.55,12,0.298224991183731,0,47
3,0,0,344,0.1818,4,1,0,0.59,12,0.15786998942047725,0,17
4,0,0,344,0.1667,4,1,0,0.59,12,0.19301751498765723,0,5
5,0,0,344,0.2121,4,1,0,0.59,12,0.12284001410603033,0,6
6,0,0,344,0.2273,4,1,0,0.59,12,0.0,0,10
7,0,0,344,0.2424,4,1,0,0.55,12,0.0,0,30
8,0,0,344,0.2273,4,1,0,0.69,12,0.0,0,68
9,0,0,344,0.2576,4,1,0,0.59,12,0.0,0,88
10,0,0,344,0.2879,4,1,0,0.44,12,0.0,0,164
11,0,0,344,0.303,4,1,0,0.35,12,0.0,0,166
12,0,0,344,0.303,4,1,0,0.35,12,0.0,0,246
13,0,0,344,0.3333,4,1,0,0.31,12,0.0,0,224
14,0,0,344,0.3333,4,1,0,0.28,12,0.0,0,198
15,0,0,344,0.3333,4,1,0,0.26,12,0.0,0,219
16,0,0,344,0.3333,4,1,0,0.26,12,0.0,0,174
17,0,0,344,0.3182,4,1,0,0.3,12,0.0,0,150
18,0,0,344,0.2273,4,1,0,0.48,12,0.22804749030210414,0,151
19,0,0,344,0.2273,4,1,0,0.55,12,0.22804749030210414,0,98
20,0,0,344,0.2424,4,1,0,0.55,12,0.12284001410603033,0,62
21,0,0,344,0.2727,4,1,0,0.55,12,0.0,0,53
22,0,0,344,0.2727,4,1,0,0.55,12,0.0,0,36
23,0,0,344,0.2576,4,1,0,0.69,12,0.0,0,31
0,1,0,345,0.2273,4,1,1,0.69,12,0.10532502644880687,0,16
1,1,0,345,0.2576,4,1,1,0.69,12,0.0,0,9
2,1,0,345,0.2576,4,1,1,0.69,12,0.0,0,4
3,1,0,345,0.2424,4,1,1,0.74,12,0.0,0,2
4,1,0,345,0.2424,4,1,1,0.74,12,0.0,0,3
5,1,0,345,0.2273,4,1,1,0.8,12,0.0,0,21
6,1,0,345,0.1818,4,1,1,0.8,12,0.12284001410603033,0,63
7,1,0,345,0.1515,4,1,1,0.86,12,0.15786998942047725,0,231
8,1,0,345,0.1818,4,2,1,0.8,12,0.12284001410603033,0,378
9,1,0,345,0.2121,4,2,1,0.74,12,0.10532502644880687,0,208
10,1,0,345,0.2424,4,2,1,0.69,12,0.12284001410603033,0,91
11,1,0,345,0.2879,4,2,1,0.6,12,0.10532502644880687,0,100
12,1,0,345,0.2879,4,1,1,0.52,12,0.12284001410603033,0,138
13,1,0,345,0.3182,4,2,1,0.52,12,0.12284001410603033,0,153
14,1,0,345,0.3333,4,2,1,0.53,12,0.15786998942047725,0,95
15,1,0,345,0.3333,4,2,1,0.57,12,0.12284001410603033,0,124
16,1,0,345,0.3333,4,2,1,0.57,12,0.10532502644880687,0,209
17,1,0,345,0.3333,4,2,1,0.56,12,0.0,0,352
18,1,0,345,0.3182,4,1,1,0.56,12,0.10532502644880687,0,349
19,1,0,345,0.303,4,1,1,0.61,12,0.10532502644880687,0,232
20,1,0,345,0.3182,4,1,1,0.56,12,0.10532502644880687,0,157
21,1,0,345,0.303,4,1,1,0.81,12,0.0,0,119
22,1,0,345,0.303,4,1,1,0.7,12,0.0,0,71
23,1,0,345,0.2879,4,1,1,0.75,12,0.0,0,42
0,1,0,346,0.2727,4,1,2,0.8,12,0.0,0,16
1,1,0,346,0.2576,4,1,2,0.8,12,0.0,0,4
2,1,0,346,0.2576,4,1,2,0.8,12,0.0,0,1
3,1,0,346,0.2424,4,1,2,0.8,12,0.0,0,3
4,1,0,346,0.2576,4,1,2,0.8,12,0.0,0,4
5,1,0,346,0.2424,4,1,2,0.86,12,0.0,0,20
6,1,0,346,0.2576,4,1,2,0.8,12,0.0,0,92
7,1,0,346,0.1667,4,1,2,0.8,12,0.19301751498765723,0,221
8,1,0,346,0.2273,4,1,2,0.69,12,0.12284001410603033,0,391
9,1,0,346,0.2576,4,1,2,0.6,12,0.19301751498765723,0,223
10,1,0,346,0.303,4,1,2,0.52,12,0.19301751498765723,0,99
11,1,0,346,0.3182,4,1,2,0.46,12,0.298224991183731,0,115
12,1,0,346,0.3333,4,1,2,0.43,12,0.42106500528976143,0,147
13,1,0,346,0.4091,4,1,2,0.37,12,0.38603502997531447,0,120
14,1,0,346,0.4091,4,1,2,0.37,12,0.298224991183731,0,116
15,1,0,346,0.4091,4,1,2,0.35,12,0.298224991183731,0,144
16,1,0,346,0.3939,4,1,2,0.37,12,0.298224991183731,0,194
17,1,0,346,0.3485,4,1,2,0.4,12,0.22804749030210414,0,381
18,1,0,346,0.3182,4,1,2,0.42,12,0.2631950158692841,0,370
19,1,0,346,0.3182,4,1,2,0.49,12,0.19301751498765723,0,262
20,1,0,346,0.3182,4,1,2,0.49,12,0.19301751498765723,0,154
21,1,0,346,0.303,4,1,2,0.52,12,0.19301751498765723,0,134
22,1,0,346,0.303,4,1,2,0.52,12,0.19301751498765723,0,102
23,1,0,346,0.303,4,1,2,0.7,12,0.0,0,55
0,1,0,347,0.303,4,1,3,0.75,12,0.0,0,22
1,1,0,347,0.303,4,1,3,0.75,12,0.0,0,8
2,1,0,347,0.303,4,1,3,0.75,12,0.0,0,2
3,1,0,347,0.3182,4,1,3,0.65,12,0.0,0,3
4,1,0,347,0.303,4,1,3,0.75,12,0.0,0,4
5,1,0,347,0.303,4,2,3,0.81,12,0.0,0,26
6,1,0,347,0.303,4,2,3,0.87,12,0.0,0,87
7,1,0,347,0.3182,4,1,3,0.75,12,0.0,0,243
8,1,0,347,0.303,4,2,3,0.87,12,0.0,0,458
9,1,0,347,0.3333,4,2,3,0.61,12,0.0,0,230
10,1,0,347,0.3485,4,2,3,0.57,12,0.0,0,133
11,1,0,347,0.3636,4,2,3,0.55,12,0.0,0,103
12,1,0,347,0.3636,4,2,3,0.57,12,0.10532502644880687,0,138
13,1,0,347,0.3636,4,2,3,0.57,12,0.12284001410603033,0,119
14,1,0,347,0.3939,4,2,3,0.54,12,0.10532502644880687,0,134
15,1,0,347,0.3939,4,2,3,0.54,12,0.12284001410603033,0,143
16,1,0,347,0.3939,4,2,3,0.54,12,0.12284001410603033,0,233
17,1,0,347,0.3636,4,2,3,0.57,12,0.12284001410603033,0,377
18,1,0,347,0.3485,4,2,3,0.62,12,0.19301751498765723,0,379
19,1,0,347,0.3636,4,2,3,0.62,12,0.12284001410603033,0,259
20,1,0,347,0.3485,4,2,3,0.66,12,0.12284001410603033,0,169
21,1,0,347,0.3333,4,2,3,0.66,12,0.19301751498765723,0,145
22,1,0,347,0.3333,4,1,3,0.66,12,0.19301751498765723,0,99
23,1,0,347,0.3182,4,1,3,0.7,12,0.19301751498765723,0,48
0,1,0,348,0.3182,4,1,4,0.7,12,0.19301751498765723,0,45
1,1,0,348,0.3182,4,2,4,0.7,12,0.19301751498765723,0,15
2,1,0,348,0.3333,4,2,4,0.7,12,0.15786998942047725,0,5
3,1,0,348,0.3333,4,2,4,0.7,12,0.15786998942047725,0,2
4,1,0,348,0.303,4,2,4,0.7,12,0.2631950158692841,0,6
5,1,0,348,0.303,4,2,4,0.7,12,0.33337251675091106,0,24
6,1,0,348,0.3182,4,1,4,0.66,12,0.22804749030210414,0,90
7,1,0,348,0.3182,4,1,4,0.7,12,0.22804749030210414,0,252
8,1,0,348,0.3182,4,2,4,0.66,12,0.2631950158692841,0,449
9,1,0,348,0.3333,4,2,4,0.62,12,0.33337251675091106,0,274
10,1,0,348,0.4091,4,2,4,0.58,12,0.3508875044081345,0,105
11,1,0,348,0.4091,4,2,4,0.62,12,0.49124250617138826,0,126
12,1,0,348,0.4545,4,2,4,0.59,12,0.5789349947102387,0,140
13,1,0,348,0.4848,4,2,4,0.55,12,0.42106500528976143,0,150
14,1,0,348,0.5,4,2,4,0.52,12,0.38603502997531447,0,124
15,1,0,348,0.5,4,3,4,0.55,12,0.2631950158692841,0,76
16,1,0,348,0.4545,4,3,4,0.72,12,0.19301751498765723,0,124
17,1,0,348,0.5,4,2,4,0.59,12,0.33337251675091106,0,310
18,1,0,348,0.5,4,2,4,0.59,12,0.3508875044081345,0,363
19,1,0,348,0.5,4,2,4,0.59,12,0.33337251675091106,0,274
20,1,0,348,0.5,4,1,4,0.59,12,0.38603502997531447,0,209
21,1,0,348,0.4848,4,1,4,0.63,12,0.3508875044081345,0,145
22,1,0,348,0.5,4,1,4,0.63,12,0.38603502997531447,0,116
23,1,0,348,0.5,4,1,4,0.63,12,0.38603502997531447,0,104
0,1,0,349,0.4848,4,1,5,0.72,12,0.38603502997531447,0,60
1,1,0,349,0.4848,4,1,5,0.72,12,0.2631950158692841,0,28
2,1,0,349,0.4697,4,1,5,0.77,12,0.12284001410603033,0,23
3,1,0,349,0.4545,4,1,5,0.82,12,0.15786998942047725,0,3
4,1,0,349,0.4848,4,2,5,0.59,12,0.22804749030210414,0,4
5,1,0,349,0.4697,4,1,5,0.44,12,0.45621253085694136,0,26
6,1,0,349,0.4394,4,2,5,0.33,12,0.3508875044081345,0,80
7,1,0,349,0.3939,4,2,5,0.46,12,0.3508875044081345,0,226
8,1,0,349,0.3333,4,1,5,0.46,12,0.49124250617138826,0,449
9,1,0,349,0.3333,4,1,5,0.46,12,0.45621253085694136,0,235
10,1,0,349,0.303,4,1,5,0.46,12,0.3508875044081345,0,122
11,1,0,349,0.303,4,2,5,0.42,12,0.3508875044081345,0,135
12,1,0,349,0.303,4,2,5,0.42,12,0.42106500528976143,0,163
13,1,0,349,0.303,4,2,5,0.39,12,0.42106500528976143,0,125
14,1,0,349,0.3182,4,2,5,0.42,12,0.2631950158692841,0,115
15,1,0,349,0.303,4,2,5,0.45,12,0.3508875044081345,0,141
16,1,0,349,0.303,4,2,5,0.45,12,0.2631950158692841,0,212
17,1,0,349,0.303,4,2,5,0.45,12,0.33337251675091106,0,352
18,1,0,349,0.303,4,2,5,0.45,12,0.298224991183731,0,285
19,1,0,349,0.303,4,2,5,0.45,12,0.2631950158692841,0,203
20,1,0,349,0.3182,4,2,5,0.45,12,0.22804749030210414,0,146
21,1,0,349,0.3182,4,2,5,0.45,12,0.19301751498765723,0,95
22,1,0,349,0.303,4,2,5,0.49,12,0.19301751498765723,0,100
23,1,0,349,0.303,4,2,5,0.49,12,0.15786998942047725,0,71
0,0,0,350,0.2879,4,1,6,0.49,12,0.33337251675091106,0,59
1,0,0,350,0.2879,4,2,6,0.52,12,0.298224991183731,0,39
2,0,0,350,0.2727,4,2,6,0.56,12,0.2631950158692841,0,47
3,0,0,350,0.2576,4,1,6,0.6,12,0.22804749030210414,0,22
4,0,0,350,0.2424,4,1,6,0.65,12,0.19301751498765723,0,9
5,0,0,350,0.2576,4,2,6,0.6,12,0.22804749030210414,0,7
6,0,0,350,0.2424,4,2,6,0.56,12,0.33337251675091106,0,17
7,0,0,350,0.2576,4,2,6,0.56,12,0.2631950158692841,0,20
8,0,0,350,0.2576,4,2,6,0.56,12,0.2631950158692841,0,55
9,0,0,350,0.2424,4,2,6,0.56,12,0.298224991183731,0,95
10,0,0,350,0.2424,4,2,6,0.52,12,0.33337251675091106,0,171
11,0,0,350,0.2576,4,2,6,0.45,12,0.38603502997531447,0,188
12,0,0,350,0.2576,4,2,6,0.45,12,0.33337251675091106,0,216
13,0,0,350,0.2727,4,2,6,0.48,12,0.298224991183731,0,204
14,0,0,350,0.2576,4,1,6,0.45,12,0.42106500528976143,0,207
15,0,0,350,0.2576,4,1,6,0.45,12,0.33337251675091106,0,195
16,0,0,350,0.2727,4,1,6,0.45,12,0.2631950158692841,0,192
17,0,0,350,0.2576,4,1,6,0.48,12,0.2631950158692841,0,153
18,0,0,350,0.2273,4,1,6,0.48,12,0.45621253085694136,0,150
19,0,0,350,0.2121,4,3,6,0.65,12,0.38603502997531447,0,95
20,0,0,350,0.2121,4,1,6,0.69,12,0.298224991183731,0,99
21,0,0,350,0.2121,4,1,6,0.75,12,0.19301751498765723,0,88
22,0,0,350,0.2121,4,1,6,0.75,12,0.19301751498765723,0,73
23,0,0,350,0.2273,4,1,6,0.75,12,0.0,0,63
0,0,0,351,0.2121,4,1,0,0.75,12,0.15786998942047725,0,64
1,0,0,351,0.2273,4,1,0,0.69,12,0.12284001410603033,0,43
2,0,0,351,0.2424,4,1,0,0.55,12,0.12284001410603033,0,39
3,0,0,351,0.2121,4,1,0,0.55,12,0.2631950158692841,0,16
4,0,0,351,0.2121,4,1,0,0.55,12,0.2631950158692841,0,1
5,0,0,351,0.2273,4,1,0,0.59,12,0.12284001410603033,0,4
6,0,0,351,0.2121,4,1,0,0.59,12,0.15786998942047725,0,3
7,0,0,351,0.2121,4,1,0,0.59,12,0.19301751498765723,0,11
8,0,0,351,0.2576,4,1,0,0.69,12,0.0,0,31
9,0,0,351,0.2273,4,1,0,0.64,12,0.19301751498765723,0,75
10,0,0,351,0.2273,4,1,0,0.6,12,0.298224991183731,0,122
11,0,0,351,0.2273,4,2,0,0.6,12,0.2631950158692841,0,168
12,0,0,351,0.2576,4,1,0,0.6,12,0.2631950158692841,0,202
13,0,0,351,0.2727,4,1,0,0.49,12,0.3508875044081345,0,210
14,0,0,351,0.2879,4,1,0,0.49,12,0.33337251675091106,0,200
15,0,0,351,0.303,4,1,0,0.45,12,0.33337251675091106,0,184
16,0,0,351,0.2727,4,1,0,0.48,12,0.298224991183731,0,207
17,0,0,351,0.2727,4,1,0,0.46,12,0.19301751498765723,0,126
18,0,0,351,0.2727,4,1,0,0.45,12,0.22804749030210414,0,123
19,0,0,351,0.2727,4,1,0,0.52,12,0.15786998942047725,0,130
20,0,0,351,0.2576,4,1,0,0.6,12,0.12284001410603033,0,94
21,0,0,351,0.2727,4,1,0,0.64,12,0.0,0,80
22,0,0,351,0.2273,4,1,0,0.75,12,0.22804749030210414,0,47
23,0,0,351,0.2273,4,1,0,0.75,12,0.12284001410603033,0,31
0,1,0,352,0.2273,4,1,1,0.75,12,0.10532502644880687,0,14
1,1,0,352,0.2121,4,1,1,0.8,12,0.10532502644880687,0,8
2,1,0,352,0.2121,4,1,1,0.8,12,0.10532502644880687,0,3
3,1,0,352,0.19699999999999998,4,1,1,0.86,12,0.10532502644880687,0,3
4,1,0,352,0.1818,4,1,1,0.86,12,0.15786998942047725,0,4
5,1,0,352,0.1667,4,1,1,0.93,12,0.12284001410603033,0,21
6,1,0,352,0.1818,4,1,1,0.86,12,0.12284001410603033,0,68
7,1,0,352,0.2121,4,1,1,0.74,12,0.12284001410603033,0,187
8,1,0,352,0.19699999999999998,4,1,1,0.75,12,0.22804749030210414,0,389
9,1,0,352,0.2121,4,1,1,0.69,12,0.2631950158692841,0,166
10,1,0,352,0.2273,4,1,1,0.67,12,0.22804749030210414,0,96
11,1,0,352,0.2424,4,1,1,0.65,12,0.298224991183731,0,105
12,1,0,352,0.2727,4,1,1,0.61,12,0.38603502997531447,0,128
13,1,0,352,0.303,4,1,1,0.49,12,0.38603502997531447,0,127
14,1,0,352,0.3485,4,1,1,0.46,12,0.2631950158692841,0,107
15,1,0,352,0.3939,4,1,1,0.46,12,0.19301751498765723,0,135
16,1,0,352,0.4091,4,1,1,0.4,12,0.298224991183731,0,189
17,1,0,352,0.3939,4,1,1,0.46,12,0.22804749030210414,0,362
18,1,0,352,0.3485,4,1,1,0.5,12,0.22804749030210414,0,343
19,1,0,352,0.3485,4,2,1,0.53,12,0.19301751498765723,0,234
20,1,0,352,0.4091,4,1,1,0.4,12,0.19301751498765723,0,197
21,1,0,352,0.3485,4,2,1,0.53,12,0.15786998942047725,0,112
22,1,0,352,0.3485,4,2,1,0.57,12,0.19301751498765723,0,95
23,1,0,352,0.3485,4,1,1,0.53,12,0.19301751498765723,0,50
0,1,0,353,0.3636,4,1,2,0.57,12,0.12284001410603033,0,21
1,1,0,353,0.3788,4,1,2,0.53,12,0.0,0,6
2,1,0,353,0.3636,4,2,2,0.61,12,0.0,0,10
3,1,0,353,0.3636,4,2,2,0.61,12,0.0,0,1
4,1,0,353,0.3636,4,2,2,0.53,12,0.12284001410603033,0,4
5,1,0,353,0.3788,4,2,2,0.57,12,0.0,0,15
6,1,0,353,0.3788,4,2,2,0.57,12,0.0,0,71
7,1,0,353,0.3788,4,2,2,0.62,12,0.0,0,261
8,1,0,353,0.4242,4,2,2,0.54,12,0.10532502644880687,0,422
9,1,0,353,0.3788,4,2,2,0.66,12,0.0,0,245
10,1,0,353,0.4242,4,2,2,0.58,12,0.22804749030210414,0,109
11,1,0,353,0.4091,4,2,2,0.62,12,0.19301751498765723,0,116
12,1,0,353,0.4394,4,2,2,0.54,12,0.15786998942047725,0,159
13,1,0,353,0.4394,4,2,2,0.54,12,0.15786998942047725,0,163
14,1,0,353,0.4394,4,2,2,0.58,12,0.12284001410603033,0,127
15,1,0,353,0.4394,4,2,2,0.54,12,0.0,0,139
16,1,0,353,0.4394,4,1,2,0.54,12,0.0,0,218
17,1,0,353,0.4091,4,1,2,0.62,12,0.19301751498765723,0,417
18,1,0,353,0.3939,4,1,2,0.66,12,0.22804749030210414,0,385
19,1,0,353,0.3939,4,1,2,0.66,12,0.0,0,218
20,1,0,353,0.3788,4,1,2,0.66,12,0.0,0,144
21,1,0,353,0.3636,4,1,2,0.66,12,0.10532502644880687,0,139
22,1,0,353,0.3788,4,2,2,0.66,12,0.0,0,104
23,1,0,353,0.3939,4,2,2,0.62,12,0.0,0,40
0,1,0,354,0.3333,1,2,3,0.71,12,0.15786998942047725,0,18
1,1,0,354,0.3636,1,2,3,0.66,12,0.12284001410603033,0,10
2,1,0,354,0.3788,1,2,3,0.71,12,0.0,0,4
3,1,0,354,0.3788,1,2,3,0.71,12,0.0,0,2
4,1,0,354,0.3788,1,2,3,0.71,12,0.0,0,2
5,1,0,354,0.3939,1,2,3,0.82,12,0.12284001410603033,0,28
6,1,0,354,0.3788,1,2,3,0.87,12,0.0,0,75
7,1,0,354,0.3636,1,2,3,0.87,12,0.12284001410603033,0,224
8,1,0,354,0.3788,1,3,3,0.93,12,0.0,0,393
9,1,0,354,0.4091,1,2,3,0.87,12,0.2631950158692841,0,220
10,1,0,354,0.4697,1,2,3,0.82,12,0.49124250617138826,0,83
11,1,0,354,0.4697,1,2,3,0.82,12,0.49124250617138826,0,53
12,1,0,354,0.4545,1,3,3,0.88,12,0.45621253085694136,0,58
13,1,0,354,0.4394,1,3,3,0.94,12,0.3508875044081345,0,55
14,1,0,354,0.4697,1,2,3,0.88,12,0.42106500528976143,0,40
15,1,0,354,0.4697,1,2,3,0.88,12,0.45621253085694136,0,57
16,1,0,354,0.4394,1,3,3,1.0,12,0.38603502997531447,0,95
17,1,0,354,0.4394,1,3,3,1.0,12,0.38603502997531447,0,226
18,1,0,354,0.4394,1,2,3,1.0,12,0.3508875044081345,0,278
19,1,0,354,0.4848,1,2,3,0.94,12,0.38603502997531447,0,200
20,1,0,354,0.4848,1,2,3,0.94,12,0.42106500528976143,0,162
21,1,0,354,0.4848,1,1,3,0.88,12,0.33337251675091106,0,114
22,1,0,354,0.4848,1,1,3,0.88,12,0.298224991183731,0,102
23,1,0,354,0.4848,1,1,3,0.88,12,0.22804749030210414,0,54
0,1,0,355,0.4848,1,2,4,0.82,12,0.12284001410603033,0,24
1,1,0,355,0.4394,1,1,4,0.94,12,0.10532502644880687,0,15
2,1,0,355,0.4697,1,1,4,0.82,12,0.12284001410603033,0,10
3,1,0,355,0.4394,1,1,4,0.67,12,0.19301751498765723,0,6
4,1,0,355,0.3939,1,1,4,0.82,12,0.15786998942047725,0,3
5,1,0,355,0.3939,1,1,4,0.82,12,0.0,0,15
6,1,0,355,0.3788,1,1,4,0.87,12,0.0,0,63
7,1,0,355,0.3636,1,1,4,0.93,12,0.0,0,182
8,1,0,355,0.3788,1,2,4,0.87,12,0.0,0,333
9,1,0,355,0.3939,1,2,4,0.87,12,0.10532502644880687,0,218
10,1,0,355,0.4091,1,2,4,0.82,12,0.10532502644880687,0,128
11,1,0,355,0.4394,1,2,4,0.77,12,0.0,0,135
12,1,0,355,0.4697,1,2,4,0.55,12,0.0,0,180
13,1,0,355,0.4545,1,2,4,0.63,12,0.0,0,167
14,1,0,355,0.4545,1,2,4,0.63,12,0.0,0,136
15,1,0,355,0.4697,1,2,4,0.59,12,0.0,0,186
16,1,0,355,0.4545,1,2,4,0.63,12,0.0,0,226
17,1,0,355,0.4394,1,2,4,0.67,12,0.19301751498765723,0,332
18,1,0,355,0.4394,1,2,4,0.62,12,0.10532502644880687,0,277
19,1,0,355,0.4394,1,2,4,0.62,12,0.0,0,130
20,1,0,355,0.4242,1,3,4,0.71,12,0.0,0,33
21,1,0,355,0.4242,1,3,4,0.71,12,0.0,0,15
22,1,0,355,0.3636,1,3,4,0.93,12,0.12284001410603033,0,17
23,1,0,355,0.4091,1,3,4,0.87,12,0.0,0,10
0,1,0,356,0.4091,1,3,5,0.87,12,0.22804749030210414,0,7
1,1,0,356,0.4091,1,3,5,0.87,12,0.22804749030210414,0,11
2,1,0,356,0.3939,1,3,5,0.94,12,0.15786998942047725,0,12
3,1,0,356,0.3939,1,3,5,0.94,12,0.15786998942047725,0,4
4,1,0,356,0.3939,1,3,5,0.94,12,0.33337251675091106,0,2
5,1,0,356,0.3485,1,1,5,0.93,12,0.22804749030210414,0,8
6,1,0,356,0.3939,1,1,5,0.82,12,0.298224991183731,0,40
7,1,0,356,0.3939,1,1,5,0.82,12,0.2631950158692841,0,88
8,1,0,356,0.4091,1,1,5,0.76,12,0.298224991183731,0,173
9,1,0,356,0.4091,1,1,5,0.66,12,0.3508875044081345,0,152
10,1,0,356,0.4091,1,1,5,0.62,12,0.42106500528976143,0,96
11,1,0,356,0.4091,1,1,5,0.58,12,0.5263900317385682,0,148
12,1,0,356,0.4091,1,1,5,0.54,12,0.6140825202774186,0,156
13,1,0,356,0.4091,1,1,5,0.5,12,0.5439050193957917,0,177
14,1,0,356,0.4091,1,1,5,0.54,12,0.49124250617138826,0,177
15,1,0,356,0.3939,1,1,5,0.54,12,0.42106500528976143,0,191
16,1,0,356,0.3939,1,1,5,0.5,12,0.3508875044081345,0,166
17,1,0,356,0.3485,1,1,5,0.53,12,0.2631950158692841,0,129
18,1,0,356,0.3333,1,1,5,0.5,12,0.298224991183731,0,91
19,1,0,356,0.3333,1,1,5,0.53,12,0.22804749030210414,0,75
20,1,0,356,0.303,1,1,5,0.61,12,0.38603502997531447,0,47
21,1,0,356,0.303,1,1,5,0.61,12,0.2631950158692841,0,32
22,1,0,356,0.3182,1,1,5,0.66,12,0.22804749030210414,0,43
23,1,0,356,0.3333,1,1,5,0.66,12,0.15786998942047725,0,21
0,0,0,357,0.3182,1,2,6,0.7,12,0.19301751498765723,0,20
1,0,0,357,0.3485,1,2,6,0.66,12,0.0,0,15
2,0,0,357,0.3333,1,2,6,0.66,12,0.10532502644880687,0,22
3,0,0,357,0.3333,1,2,6,0.7,12,0.10532502644880687,0,5
4,0,0,357,0.3182,1,2,6,0.66,12,0.19301751498765723,0,3
5,0,0,357,0.3182,1,2,6,0.66,12,0.19301751498765723,0,3
6,0,0,357,0.303,1,2,6,0.75,12,0.19301751498765723,0,10
